date,crypto_7_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_index,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2014-09-17,100.0,,,208.44050311337588,210.45338034721257,210.51967972770143,,,0.4797532077803878
2014-09-18,98.97249177125269,,,210.03339728840623,210.00210519598687,210.5481505952901,-0.010275082287473092,0.007641960901255018,0.4712226391089087
2014-09-19,97.98499168323274,,,209.5974589666863,209.80692976271686,210.5569736940851,-0.009977520726691336,-0.0020755666829562758,0.46749131485800405
2014-09-22,98.25536947619243,,,207.31381739917418,209.1496909706186,210.46858755950572,0.0027593796592213504,-0.010895368573504927,0.47394510751305
2014-09-23,99.42948489691099,,,206.81245575515052,208.4376846155541,210.34716318609432,0.011949631119173132,-0.0024183706147203887,0.48077125980568397
2014-09-24,99.01925568348744,98.78563405952762,,208.10607596996644,208.12173312914987,210.27387067774046,-0.0041258306210565365,0.006255040152646663,0.475811459237633
2014-09-25,98.63049064319966,98.61444538992758,,203.61816778955043,207.76559258245018,209.94282788933418,-0.003926155954256605,-0.021565483657784656,0.4843894418357561
2014-09-26,98.38574691772342,98.54110228323641,,204.954614690105,207.35956137155188,209.70209144894483,-0.0024814205412564405,0.0065634953651869665,0.48003674894797765
2014-09-29,97.3675089504875,98.34173711061014,,204.6891712379485,206.89064488712347,209.4778199394631,-0.010349445922156142,-0.0012951328398135287,0.47568470946271524
2014-09-30,97.79268836347094,98.28390197151995,,203.69494979450405,206.09833895038565,209.13543988114094,0.004366748390365549,-0.004857225408806176,0.4800938288461657
2014-10-01,97.67249642789427,98.06427841289286,,200.42522195209438,204.9518093235617,208.5612911760727,-0.0012290482815028314,-0.01605208104426903,0.4873263727817647
2014-10-02,97.36176223319846,97.85709173160673,,201.49900299331327,204.22495752282907,208.0996620577021,-0.003181388886944303,0.005357514542134512,0.4831873150083497
