date,crypto_7_index,nasdaq_10_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2023-07-12,1212.3803924371139,159.36644034238665,1202.6046246621659,1146.4872843130538,157.2536330697458,156.45821163871005,-0.009080538536587635,0.019987304197253142,7.607501239485597
2023-07-13,1340.9121761653664,162.90753211457795,1221.2589794016255,1159.6698661452924,157.97560857378184,156.82835488472392,0.10601605282470739,0.02221980841501847,8.231124483687232
2023-07-14,1302.540971706595,162.57465052747781,1231.1218705089955,1170.5454062370063,158.48994974757488,157.1157077031159,-0.028615747653587875,-0.0020433775085734185,8.01195615356063
2023-07-17,1286.3659548433977,164.6543217752343,1242.9826621215846,1182.2476391632222,159.3159726814156,157.41182923633855,-0.012418048425766326,0.012792100373637316,7.812524694003388
2023-07-18,1260.3134410888292,165.62570209981868,1254.2167533435386,1192.6246094247556,160.43813829446947,157.70609465584425,-0.020252801045049562,0.00589951307752723,7.6094073873224595
2023-07-19,1280.5450343095536,165.55133923498568,1264.413775271746,1203.0237072488012,161.58098155822987,158.04025130316884,0.016052826670836406,-0.00044898143156668624,7.735032771265787
2023-07-20,1276.3819503436544,159.196104646344,1272.866283068287,1210.7557535873807,162.0149554577643,158.06601253858398,-0.0032510250357137283,-0.03838830068067878,8.017670741248045
2023-07-21,1289.5477792111894,158.97623267679992,1281.1234625132126,1216.861761298398,162.35654042720313,158.29280598232788,0.010314960082278057,-0.0013811391304612286,8.111575909795594
2023-07-24,1250.290998905432,159.36680415111712,1285.8622883217522,1221.6687600032124,162.35658590329442,158.452122786645,-0.03044228444933672,0.0024567916080338037,7.845366577846806
2023-07-25,1265.845616812933,160.84501851457708,1276.478968402698,1225.6639945982831,162.09877170329432,158.74646740247536,0.0124407981190926,0.009275547510247284,7.869970910527216
2023-07-26,1278.7747275779031,160.7808913687065,1273.5081878866115,1232.1723058223595,161.8745518084479,159.17959580922167,0.010213813274893901,-0.00039868903906870035,7.953524306849294
2023-07-27,1276.7811197081596,161.18243770695338,1272.3100834947068,1237.767273035704,161.4405662999128,159.47020851298566,-0.00155899849031238,0.0024974755073725596,7.921341418284553
2023-07-28,1278.5941640372057,166.15208022008719,1274.5951738632539,1245.6045039100916,161.50636356494638,160.00616293066687,0.0014200118572089693,0.030832406953474223,7.69532444218311
2023-07-31,1263.2003042766391,166.06851829075043,1272.4270826091395,1250.9967255373422,161.57101094691694,160.5671760897808,-0.012039676226864637,-0.0005029243643899228,7.606500721979381
2023-08-01,1279.4951264903973,165.8321988774455,1272.8162296274825,1255.178524977376,162.40052272580465,160.98148422288344,0.012899634490738388,-0.0014230235552001869,7.7156012834152845
2023-08-02,1241.2641231451314,160.46055915507026,1266.780772619225,1256.017871658209,162.58606353558844,161.07675269992805,-0.029879756908595678,-0.03239201891271448,7.7356337886468705
2023-08-03,1229.3416169344068,160.22879578123815,1264.162099872847,1257.8208238006719,162.69381248935358,161.1806887702485,-0.009605132371436897,-0.0014443634937613137,7.672413756468833
2023-08-04,1229.8627421295598,161.33127235700414,1259.6642405374255,1260.6504443157369,162.75459421965695,161.40368377794454,0.000423905924906709,0.006880639465525418,7.623213554084177
2023-08-07,1230.1351306170425,162.21266181163614,1253.5842909173177,1262.134552493506,162.93356552502314,161.68006800112232,0.00022147877007072658,0.005463227567446438,7.583471702384704
2023-08-08,1259.3741263362042,160.41833926643704,1251.4084167458234,1264.5446590823096,162.83805321995862,161.90359303999702,0.02376892992601176,-0.01106154430338302,7.850562049794841
2023-08-09,1260.9264027874947,157.13456863667093,1249.1999465896095,1266.3273285649625,161.71086427203156,161.9460223597771,0.0012325776898454155,-0.020470045038380125,8.024500361235145
2023-08-10,1255.7788050306842,157.4240468763195,1248.2722591838651,1268.393919640847,160.63030534522773,161.85352743282152,-0.004082393504831638,0.0018422314208779156,7.977045628977441
2023-08-11,1252.0765134514456,155.92916305456524,1244.8449325539962,1264.1636499878027,159.39242586736768,161.5212241442495,-0.0029482035884083047,-0.009495905177235864,8.029777681890712
2023-08-14,1252.0144104578076,158.74678244565715,1246.1887184680809,1261.75762326167,159.17820377869103,161.33894471178183,-4.95999988585627e-05,0.01806986798297583,7.88686479920563
2023-08-15,1216.3301279395923,156.52513961607505,1244.5622823437288,1258.4225838852985,158.71524675804565,160.9518407994409,-0.028501495046823866,-0.013994884150440146,7.77082921582442
2023-08-16,1181.2929082255853,153.57288588318596,1238.491053105732,1254.6597013680012,157.74544844881837,160.37789717007746,-0.028805682691884438,-0.018861211305291836,7.69206687386292
2023-08-17,1105.444196148635,151.3988661138642,1222.9046862971811,1246.3215662174812,156.39372398659688,159.70396987859547,-0.06420821757990769,-0.014156273464675406,7.301535503688988
